ID,target
2,0.03181625
5,0.045997117
6,0.00022447223
7,0.0043662093
9,0.0011365187
11,0.21287288
12,0.013651698
15,0.2070939
16,0.011781984
17,0.00878568
19,0.021888947
21,0.0030529827
22,0.0038347158
24,0.01029122
27,0.016701939
28,0.007112213
30,0.19068667
33,0.00085818843
35,0.026496598
37,0.028964357
38,0.016857665
40,0.20569776
41,0.026209893
44,0.00087941304
46,0.027935494
47,0.0008581836
48,0.0013533146
50,0.009816243
52,0.20849915
53,0.0041297083
55,0.020772438
57,0.00017824564
58,0.000693235
59,0.008100206
62,0.033999845
63,0.0063624373
64,0.022763424
65,0.008700928
67,0.018178029
69,0.0332103
70,0.0007756937
71,0.03510653
72,0.0006441305
73,0.0015404454
76,0.00033560855
78,0.00048403774
79,0.038186084
81,0.00033092822
85,0.0065331
86,0.00081948226
89,0.049263414
94,0.39240408
96,0.0007558312
97,0.0031003084
98,0.0020081887
99,0.011601588
100,0.2123971
103,0.10785852
104,0.0030411414
108,0.0009583023
110,0.002656798
112,0.037929114
114,0.023021773
116,0.038181312
117,0.01039671
119,0.0017084577
120,0.00053089246
121,0.00022487302
123,0.014426386
124,0.018809125
126,0.00039635506
128,0.018163154
129,0.104939505
133,0.017207123
138,0.049022958
147,0.03245416
149,0.008722869
158,0.0013797613
160,0.005952245
164,0.028312042
167,0.051016927
168,0.0020765094
174,0.010809854
181,0.004624013
185,0.0423744
187,0.00065856276
189,0.0058179786
190,0.040145785
194,0.005386238
197,0.008726134
198,0.028202098
201,0.050756697
205,0.008854935
208,0.14802933
211,0.010490552
216,0.024036817
219,0.045895465
223,0.0004318284
224,0.09791724
226,0.016565034
229,0.010841763
230,0.011235325
237,0.008494692
238,0.016762236
240,0.05627727
243,0.00041807926
245,0.09912
246,0.21099854
247,0.0017010705
248,0.0011538496
249,0.0024555414
250,0.2692707
251,0.0003713224
255,0.05482724
256,0.02325539
257,0.05992067
260,0.15256791
261,0.0011281074
263,0.17568566
264,0.18408749
267,0.0017256677
268,0.005938153
272,0.004385288
274,0.001066733
275,0.003102253
277,0.078647755
278,0.4293222
280,0.0008645464
281,0.032267716
282,0.05191684
283,0.0058458936
284,0.006038311
286,0.0022341062
290,0.0027847795
291,0.018073186
293,0.033211157
295,0.123541296
297,0.00022777407
298,0.076892845
300,0.00029254722
304,6.615136e-05
305,0.0014857047
308,0.0025585736
309,0.0067550344
310,0.00038685257
312,0.04666157
313,0.13795653
315,0.00410056
317,0.05114703
318,0.026985828
321,0.0085520735
323,0.06404541
325,0.0023966532
326,0.008708543
327,0.014199701
328,0.01795278
329,0.022940751
330,0.0018348729
331,0.0025189214
334,0.019787712
335,0.0011206788
336,0.028351843
337,0.00027654707
338,0.0659767
339,0.013921801
341,0.11544016
343,0.0016593278
346,0.0008379035
348,0.0008153594
350,0.104970194
351,0.00077957596
352,0.015489245
357,0.031557444
358,0.006803751
360,0.0011003577
361,0.010023507
364,0.013834245
365,0.01731991
366,0.017299512
367,0.0029806627
368,0.0011601101
370,0.0009825259
372,0.00029682743
376,0.00014908976
377,0.0054380423
379,0.0110326065
380,0.009095814
381,0.048374105
385,0.013895529
386,0.040643737
389,0.05134804
391,0.05208707
392,0.0019042613
393,0.022247143
395,0.03402704
396,0.006120443
397,0.00044412032
398,0.0028536778
399,0.03564141
400,0.0036838397
401,0.00062014506
403,0.0016797018
405,0.027274333
406,0.01703372
409,0.0041297083
411,0.009692567
413,0.00046550343
418,0.0002909595
419,0.007916514
422,0.015489245
424,0.36085448
425,0.016581511
427,0.0007558312
430,0.0005024279
431,0.013921801
434,0.009853694
435,0.028752863
437,0.04622662
438,0.0012065851
439,0.1740695
442,0.0063624373
446,0.016908841
450,0.013487137
451,0.012179714
452,0.003327535
454,0.00024932402
455,0.0013098882
463,0.010953175
464,0.011670119
465,0.0010198748
467,0.14773813
468,0.04888059
470,0.0024321887
472,0.12724763
473,0.014292819
475,0.00058872125
476,0.0031860967
479,0.014243125
481,5.9018854e-05
483,0.024020974
484,0.026499687
486,0.030206455
487,0.0010473527
491,0.015305715
494,0.007020011
495,0.0008876878
497,0.005344455
498,0.0003454672
499,0.0068624644
503,0.046345223
504,0.006813273
505,0.005030674
506,0.0006666512
507,0.00726869
508,0.04958044
509,0.037092615
510,0.0007056691
511,0.0010013527
512,0.004375115
516,0.00057620544
518,0.0333053
519,0.0006143539
520,0.0015181004
521,0.001219873
522,0.00044569166
524,0.0886467
525,0.0006849581
526,0.004699942
528,0.015578002
529,0.02182259
531,0.11780538
532,0.2630139
534,0.057006832
536,0.016765732
539,0.06789487
540,0.018404778
541,0.0008749677
542,0.08560846
545,0.0045704157
546,0.00094788003
552,0.043520804
556,0.0013851877
557,0.0010368313
559,0.0035215823
562,0.0075763734
563,0.0022701998
565,0.011017373
569,0.0012734885
570,0.056700926
574,0.002848326
575,0.00914043
585,0.010929892
589,0.013076611
590,0.005921302
592,0.007210563
593,0.020646958
594,0.00040817208
595,0.004135007
597,0.0011040921
601,0.0009050632
603,0.0079273665
604,0.00026337238
605,0.030180905
607,0.00081948226
608,0.0036880611
610,0.030365711
612,0.020945758
613,0.04140689
615,0.0006453288
616,0.32707077
617,0.028709518
619,0.008130571
620,0.13721797
621,0.002265501
624,0.07473098
625,0.007329988
628,0.002026172
629,0.18111226
630,0.042418238
632,0.005485465
