ID,target
2,0.03602401800470784
5,0.03833983258783118
6,0.012093592611948608
7,0.0066215158544258535
9,0.0031851501317940673
11,0.15710142513119343
12,0.023276560837295207
15,0.1631818931623842
16,0.02542049441284277
17,0.04948645770661932
19,0.010780059790895743
21,0.0053601056721876445
22,0.026440603264480597
24,0.005840574287646834
27,0.004151956062238382
28,0.006125162651988577
30,0.10897607469465366
33,0.003486000723149523
35,0.0076099169293563345
37,0.0325701745179874
38,0.021474216348093635
40,0.10828282509616509
41,0.017579725495185328
44,0.01091750922391494
46,0.07646152117613027
47,0.03469004148319488
48,0.005493948631485082
50,0.005466442617522381
52,0.18008994154706703
53,0.005054941993896871
55,0.02486410417683058
57,0.01334907943924607
58,0.017647868709704268
59,0.00872399275851698
62,0.025208274603472622
63,0.006481175951903791
64,0.009297795395797365
65,0.027382542944754083
67,0.006481175951903791
69,0.03948543398012098
70,0.0035048706947702337
71,0.012601712982738355
72,0.018982687628325175
73,0.002404675065540744
76,0.002435684121234559
78,0.003177579791507425
79,0.03593869535648969
81,0.04121691228701793
85,0.009275416190311529
86,0.003486000723149523
89,0.010417568762257131
94,0.11393997589869162
96,0.0034768835365269696
97,0.008989062353333029
98,0.006446744329452766
99,0.014975737371624324
100,0.07206117047363277
103,0.05367410382326465
104,0.006828298393524436
108,0.02459086263850662
110,0.010469406988012393
112,0.029847669434882474
114,0.1014742970006752
116,0.0038378792316384447
117,0.012636330502707198
119,0.008729752180787127
120,0.005882260330094896
121,0.008825253876348482
123,0.01169624217928942
124,0.028972793970440558
126,0.004589425968665297
128,0.0069256528917863444
129,0.0389145272228833
133,0.021823634660848697
138,0.019846192959280265
147,0.012575519160185112
149,0.02110256809146069
158,0.005493948631485082
160,0.003940171284256397
164,0.054195937726655034
167,0.05404186583867663
168,0.024102565564982564
174,0.0041448934621722885
181,0.029981061206654565
185,0.021360327163341363
187,0.027833299215556887
189,0.014330454435945968
190,0.10353854053878368
194,0.007589585419643684
197,0.01647881328770187
198,0.020605338729166565
201,0.05487184716850185
205,0.0028875728633576047
208,0.03496896875366249
211,0.009566799015945144
216,0.021183797595937054
219,0.08027272041100847
223,0.019158712572632682
224,0.12132898396674195
226,0.01011826643122091
229,0.015092626264519342
230,0.02943007551658421
237,0.01952875680268622
238,0.015600906117661125
240,0.02406857129349712
243,0.00488014670495975
245,0.15192728612455209
246,0.1879812226060033
247,0.013891412781348946
248,0.019104391395636102
249,0.003486000723149523
250,0.19758137725957184
251,0.004678380750355623
255,0.034588460884950795
256,0.012649729506987593
257,0.04753934234337212
260,0.06331806588651308
261,0.00938591023572721
263,0.20442259441534222
264,0.14636792306432111
267,0.01191329713396866
268,0.01845479303704873
272,0.01292968007726636
274,0.003831118556317717
275,0.007858329910788619
277,0.2566000754209475
278,0.19204040683895465
280,0.002166499526490655
281,0.022608064014399357
282,0.07500388487158034
283,0.007055098603473588
284,0.008827619476865986
286,0.015058263648099623
290,0.010740722715620404
291,0.02987193491806806
293,0.04843554424506202
295,0.14119936509324896
297,0.004768641972428788
298,0.13191741670789955
300,0.0016139487997517388
304,0.007422061959174839
305,0.0031183468115231336
308,0.0039553435097132526
309,0.00504676759881126
310,0.013521297092277168
312,0.0321560017575897
313,0.14978685741207146
315,0.006454488819544693
317,0.0312685519269882
318,0.024402250316995604
321,0.006922781767107536
323,0.015187114032140119
325,0.004470086570640582
326,0.00856993920393019
327,0.016647265413184967
328,0.00529776109001592
329,0.014591278584533367
330,0.013309364844370978
331,0.03463327764348096
334,0.02935566288152949
335,0.006096173140928133
336,0.04036175521107928
337,0.003962276724366352
338,0.06504409787937937
339,0.01011826643122091
341,0.06916507296737391
343,0.01357181889680912
346,0.0030328956090879926
348,0.006055750184649338
350,0.022222551773180436
351,0.002783946800794462
352,0.010429286085647558
357,0.07078896350447623
358,0.006481175951903791
360,0.012698493271607814
361,0.009650263286292768
364,0.009122740083658402
365,0.024750065707166726
366,0.03160330383583933
367,0.008036488793060516
368,0.0094436508673505
370,0.005402572343710121
372,0.00301878110203114
376,0.0033672931931896665
377,0.009260251998292487
379,0.010246054994824125
380,0.007165381962816252
381,0.0726523706187195
385,0.01173587359459575
386,0.012899106848890163
389,0.02777782231278947
391,0.03443490033171897
392,0.013965292583988572
393,0.011669559867202516
395,0.02480050638735951
396,0.005259199255495605
397,0.007047846004284642
398,0.01778801275284715
399,0.013348777273866776
400,0.003955433935750663
401,0.005370280419692082
403,0.0018815015437094922
405,0.02974449911312876
406,0.020470211231247704
409,0.004858158103251553
411,0.013098965429820388
413,0.010177762746138304
418,0.003638731442902734
419,0.00981997687042261
422,0.010429286085647558
424,0.2927937829054984
425,0.025206473228657673
427,0.0034768835365269696
430,0.003345593810940613
431,0.009696696688161088
434,0.014612567360685773
435,0.008738964831092178
437,0.10337940854743982
438,0.004844379318203144
439,0.08335084300274687
442,0.006481175951903791
446,0.00784176673213112
450,0.04095733175356812
451,0.008582252354689101
452,0.014622338568141524
454,0.005062128776934401
455,0.0034249870334409796
463,0.006558124009835144
464,0.009998313001097499
465,0.004041126174768267
467,0.13934183702324213
468,0.019071471036011256
470,0.01958931871039835
472,0.18677529491456552
473,0.015244978617565725
475,0.00382424670283584
476,0.006441510228618906
479,0.011896021248177855
481,0.005418848777868472
483,0.028908878667178655
484,0.017536507119516886
486,0.027703035912342442
487,0.0031600763507815726
491,0.008223358453428902
494,0.003643172108527919
495,0.009567432441889935
497,0.2589009754589844
498,0.006375043031655277
499,0.00653041827079432
503,0.022144285557308283
504,0.0159491073528794
505,0.02054747043895283
506,0.005721008142834543
507,0.015590429650334367
508,0.059758201735291984
509,0.031028410211066098
510,0.002866722076603458
511,0.010729729251933835
512,0.027569961352979264
516,0.0036799211804498105
518,0.01611726948432415
519,0.016992243141478673
520,0.004351726180513941
521,0.007327690198099987
522,0.003816086713161672
524,0.04120181402076246
525,0.003932768135986438
526,0.003465436401504038
528,0.012179765600573888
529,0.012230458198383965
531,0.035206432714799
532,0.20059432069817118
534,0.028136013059995617
536,0.03525492434459962
539,0.057271098750545466
540,0.0266730852082562
541,0.003486000723149523
542,0.14151016771384559
545,0.010328361793385749
546,0.006446744329452766
552,0.006042624576367647
556,0.006589730094008933
557,0.003663816221073763
559,0.011874289145445688
562,0.014926404177077565
563,0.004503317624150024
565,0.03428210990167746
569,0.009053309439826036
570,0.03879016281176375
574,0.09872052581668878
575,0.013838204181622866
585,0.0061711630882975875
589,0.003619349213874364
590,0.014265509045721905
592,0.010316064112685222
593,0.013597611362075029
594,0.0019572707265773158
595,0.009592256451077252
597,0.0029761071952214705
601,0.004000785291567637
